AIM/CGE 2.0,SFCM_SSP2_ST_wind_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38555.5163,,,,,38688.1002,,,,,39041.0883,,,,,29136.0166,,,,,19055.7365,,,,,15037.9589,,,,,11984.565,,,,,9823.3959,,,,,7004.1768,,,,,5860.3569,,,,,5144.8141,,,,,4986.3026,,,,,4215.0125,,,,,4558.5666,,,,,4888.2681,,,,,5031.0237,,,,,5187.6325,,,,,5537.4066,,,,,5906.7502
AIM/CGE 2.0,SFCM_SSP2_SupTech_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,38538.4468,,,,,38695.3726,,,,,39056.6238,,,,,29137.4219,,,,,19104.6972,,,,,15336.5946,,,,,12677.0701,,,,,10666,,,,,7687.507,,,,,6876.1336,,,,,6219.7917,,,,,6132.5887,,,,,5364.7864,,,,,5728.156,,,,,6110.9648,,,,,6282.5965,,,,,6438.4523,,,,,6773.2051,,,,,7103.3749
AIM/CGE 2.0,SFCM_SSP2_combined_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,,,,,34690.406,,,,,36982.1008,,,,,36691.9282,,,,,36801.8818,,,,,27706.2527,,,,,18081.6156,,,,,14301.0447,,,,,11632.7954,,,,,9590.7993,,,,,6623.8522,,,,,5447.5722,,,,,4677.0651,,,,,4388.7857,,,,,3511.9659,,,,,3594.3374,,,,,3677.195,,,,,3540.9926,,,,,3381.4684,,,,,3373.2433,,,,,3330.4104
AIM/CGE 2.0,SSP1-19,World,Emissions|CO2,Mt CO2/yr,,,,,,34373.9345,,,,,35782.6485,,,,,,,,,,37233.8898,,,,,,,,,,19057.4933,,,,,,,,,,8229.32,,,,,,,,,,1794.6177,,,,,,,,,,-2181.1692,,,,,,,,,,-3757.0794,,,,,,,,,,-4338.2188,,,,,,,,,,-4390.4928,,,,,,,,,,-4474.8741
AIM/CGE 2.0,SSP2-19,World,Emissions|CO2,Mt CO2/yr,,,,,,34373.9345,,,,,38205.4102,,,,,,,,,,43338.0757,,,,,,,,,,20138.5523,,,,,,,,,,8223.192,,,,,,,,,,399.2375,,,,,,,,,,-4896.1064,,,,,,,,,,-7038.6183,,,,,,,,,,-7989.1827,,,,,,,,,,-8407.2675,,,,,,,,,,-8986.8596
AIM/CGE 2.1,CD-LINKS_NPi2020_400,World,Emissions|CO2,Mt CO2/yr,,,,,,32974.8985,,,,,33910.33,,,,,36077.2607,,,,,38682.7636,,,,,29352.4509,,,,,21604.8704,,,,,13371.3932,,,,,6795.0827,,,,,-279.4315,,,,,-4957.6403,,,,,-6502.5316,,,,,-7023.2802,,,,,-7010.6706,,,,,-7004.2178,,,,,-6977.658,,,,,-6913.2913,,,,,-6879.239,,,,,-6773.2306,,,,,-6846.3809,,,,,-6818.7646
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,World,Emissions|CO2,Mt CO2/yr,,,,,,32974.8985,,,,,33899.2827,,,,,36228.6641,,,,,38995.4282,,,,,30261.0102,,,,,19725.4363,,,,,8663.6334,,,,,6200.6457,,,,,3907.3671,,,,,1749.3975,,,,,-916.7166,,,,,-2602.216,,,,,-3774.3033,,,,,-4687.898,,,,,-5346.2951,,,,,-6078.7119,,,,,-6939.1161,,,,,-7828.8792,,,,,-8814.3516,,,,,-9040.7774
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,World,Emissions|CO2,Mt CO2/yr,,,,,,32974.8985,,,,,34477.4844,,,,,37205.9956,,,,,40326.8225,,,,,31407.6251,,,,,20727.2468,,,,,9349.7229,,,,,6751.9642,,,,,4416.3612,,,,,2357.0416,,,,,-11.2104,,,,,-1600.5369,,,,,-2707.7592,,,,,-3528.267,,,,,-4290.794,,,,,-5058.9595,,,,,-5987.2329,,,,,-6944.3885,,,,,-7971.3917,,,,,-8122.0548
C-ROADS-5.005,Ratchet-1.5-allCDR,World,Emissions|CO2,Mt CO2/yr,,,,,,33397.2,,,,,36978.6,,,,,39863.9,,,,,39376.5,,,,,37004.8,,,,,33233.9,,,,,24219.2,,,,,16601.2,,,,,9874.71,,,,,4072.32,,,,,-1068,,,,,-5159.11,,,,,-8251.76,,,,,-10391.7,,,,,-11807,,,,,-12730.6,,,,,-13426.5,,,,,-13834.8,,,,,-13939.1,,,,,-13854.9
C-ROADS-5.005,Ratchet-1.5-limCDR,World,Emissions|CO2,Mt CO2/yr,,,,,,33397.2,,,,,36978.6,,,,,39863.9,,,,,39176,,,,,38289.5,,,,,28288,,,,,19578,,,,,12163,,,,,5941.27,,,,,930.131,,,,,-2905.83,,,,,-5430.25,,,,,-7004.67,,,,,-7874.18,,,,,-8091.69,,,,,-7885.6,,,,,-7451.89,,,,,-6857.95,,,,,-6123.82,,,,,-5263.53
C-ROADS-5.005,Ratchet-1.5-limCDR-noOS,World,Emissions|CO2,Mt CO2/yr,,,,,,33397.2,,,,,36978.6,,,,,39863.9,,,,,39059,,,,,30369.4,,,,,13439,,,,,1990.06,,,,,-4832.83,,,,,-8666.59,,,,,-10558.9,,,,,-10925.6,,,,,-10555.5,,,,,-9927.43,,,,,-9135.24,,,,,-8237.1,,,,,-7287.48,,,,,-6324.64,,,,,-5377.61,,,,,-4468.19,,,,,-3612.11
C-ROADS-5.005,Ratchet-1.5-noCDR,World,Emissions|CO2,Mt CO2/yr,,,,,,33397.2,,,,,36978.6,,,,,39863.9,,,,,39194.8,,,,,38613.2,,,,,22216.6,,,,,10364.5,,,,,3219.1,,,,,-828.781,,,,,-3010.2,,,,,-3936.59,,,,,-3960.21,,,,,-3839.24,,,,,-3683.52,,,,,-3509.14,,,,,-3328.08,,,,,-3147.93,,,,,-2971.81,,,,,-2801.65,,,,,-2638.63
C-ROADS-5.005,Ratchet-1.5-noCDR-noOS,World,Emissions|CO2,Mt CO2/yr,,,,,,33397.2,,,,,36978.6,,,,,39863.9,,,,,39144.6,,,,,29339.5,,,,,11412.3,,,,,1876.43,,,,,-2552.43,,,,,-4249.15,,,,,-4328.97,,,,,-4242.53,,,,,-4092.55,,,,,-3913.43,,,,,-3723.95,,,,,-3531.87,,,,,-3341.67,,,,,-3156.03,,,,,-2976.62,,,,,-2804.5,,,,,-2640.32
